ID,Categoria,Titulo
"ed90797e-92e1-4f43-8d78-a66f7ab29f26","News","Desextinção do lobo-terrível: empresa diz ter dado vida a espécie extinta há 10 mil anos"
"aacd264e-d1eb-43a3-8ac7-144f2409fc24","News","Homem tenta enganar juíza com falso advogado criado por IA, é descoberto"
"120f4fb6-3ec3-4ba8-a22a-fc5f035e6c65","News","Dólar sobe e fecha acima de R$ 5,90, com ameaça de Trump à China"
"3a75e819-23a9-40cf-95bd-a4cfa95b740b","News","Suprema Corte dos EUA bloqueia ordem de repatriar imigrante de El Salvador"
"8669f5db-89dd-436d-a1d1-eb12ecf8e9ca","News","Trump ameaça China com tarifa adicional de 50%"
"9a7b1a25-b3c7-4f70-aeb9-d42a13981d19","News","Trump dá mais 75 dias para que TikTok encontre um comprador não chinês"
"3caf7e2f-a20f-4005-bcc4-da11878bf9bf","News","Dólar dispara e fecha a R$ 5,83, após China retaliar 'tarifaço' de Trump"
"cbc9d1b9-2f50-43da-b5d6-3d5e6860376d","News","Wall Street despenca quase 6% por guerra comercial lançada por Trump"
"98b28182-ca2b-498d-84eb-69aa349b007c","News","Juíza ordena retorno aos EUA de imigrante deportado por erro a El Salvador"
"45b03ec9-b1e8-45c5-ac90-2763e2595a0f","News","Fed alerta que aumento de tarifas causará mais inflação e menor crescimento nos EUA"
"9d43d7d0-43cd-4732-8f70-dda7257a14ba","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 14 a 19 de abril"
"21e2e9a0-7281-4f7f-af19-dea72e5c8119","News","IA poderia impactar 40% dos empregos em todo o mundo, segundo a ONU"
"997e8690-edd3-4100-a1de-39c4088c9518","News","Parceiros comerciais dos EUA pedem diálogo após ofensiva protecionista de Trump"
"dd5fb549-73ba-4519-a2e0-bb1b9f27bbcb","News","Pentágono abre investigação sobre escândalo de “chat da guerra”"
"32ad5034-6a84-4761-ad98-0806d2ed1d78","News","Dólar despenca a R$ 5,63 após tarifaço de Trump"
"28bdedbd-384b-4238-a367-e58eb459e3e0","News","Tornados e chuvas torrenciais deixam rastro de destruição nos EUA"
"955cfac7-5852-4311-97a8-4182ed7e46d1","News","Como a IA está revolucionando a gestão empresarial em 2025"
"09f64ce2-00fb-40d2-8fce-5af8e20815a8","News","Amazon vai lançar primeiros satélites para concorrer com Starlink"
"089c0200-37f1-4c1c-914b-dd5484207c11","News","Líderes mundiais reagem com cautela a tarifaço de Trump; veja repercussão"
"21e9518e-431d-4e3f-b38d-2f5e67439d7a","News","Trump atinge Europa e Ásia com tarifas massivas, 10% para boa parte da América Latina"
"a4f1e958-0899-41e4-8ec3-0e6668698c69","News","Aprovação de Trump cai para 43%, a mais baixa desde posse, diz pesquisa"
"ccdd0186-ff3f-4099-ab7f-e95db452fe8a","News","Lista dos bilionários da Forbes 2025: 3 mil pessoas somam um patrimônio de US$ 16 trilhões"
"b0c8972b-afdf-4880-baac-6c03a993cd99","News","O que muda na nova regra que limita concessão de cidadania italiana para descendentes"
"4d7c14d0-ab28-473f-bfed-1cbc261775ea","News","Departamento de Saúde dos EUA inicia demissão de 10 mil trabalhadores"
"5a6cf15d-a5b7-45d8-975b-0d2cbfcbf0aa","News","EUA: Senador quebra recorde de discurso mais longo da história do plenário"
"c632c9bc-64da-4829-861f-ea26a2c288e0","News","EUA admitem que deportaram homem por engano para prisão em El Salvador"
"5aa22585-b42d-4c35-bc65-4cf1ba614f6b","News","Trend de 'Studio Ghibli' bomba, e ChatGPT ganha 1 milhão de usuários em 1 hora"
"fdae01a2-163a-4839-85f3-f5efeb57ba1f","News","‘Antissemitismo’ leva governo dos EUA a revisar financiamento de Harvard"
"38bc64e8-ee39-416e-b8bd-37453a51992a","News","Economia mundial na expectativa diante de nova série de tarifas de Trump"
"4f41cb6c-51d6-4877-88c4-049043a76d3d","News","Crise demográfica da Itália piora após nascimentos atingirem baixa recorde"
"3bf05362-a31d-43a8-99b5-8496c0e56448","News","Trump assina ordem para combater agiotagem de preços em ingressos de shows"
"f9676704-8453-4e57-b4b1-0da5d9ccb705","News","Brasileiro suspeito de levar imigrantes ilegais para os EUA é preso em Massachusetts, diz embaixada"
"97d55dbb-3cfb-479f-9ca8-350e9a3df899","News","Vice-presidente dos EUA acusa Dinamarca de ter negligenciado Groenlândia"
"d67dcb3a-1a7e-4e64-b853-fc5b5fe2d6b6","News","Trump pede à Suprema Corte que suspenda proibição de expulsar imigrantes sob lei de exceção"
"540e3d4e-3c6f-4519-b48c-1715d020a330","News","Terremoto de magnitude 7,7 deixa centenas de mortos em Mianmar e na Tailândia"
"06a1833b-f032-4aa3-8cd5-1fcafd73a011","News","Justiça espanhola anula condenação de Daniel Alves por agressão sexual"
"359483ed-2e49-4656-8361-cb8803ad9e78","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 7 a 12 de abril"
"6dc6906f-ec19-48c8-83f7-32343b1f2b9a","News","Superfície congelada do Ártico registra recuo inédito este ano"
"5ec66914-5e80-4d76-9ed1-085c08064bf7","News","Mundo protesta contra tarifas aos automóveis anunciadas por Trump"
"1337ebf5-459e-49b2-8e24-7c5a6488938e","News","Papa Francisco fará 1ª aparição pública após alta na Páscoa, dia 20 de abril, anuncia Vaticano"
"0bfaf612-7afc-4fa6-ba98-ed5504e511b3","News","Brasil e EUA desmantelam rede de tráfico de migrantes"
"4d8cd335-8ee7-48fe-af5f-3c16d887e7a6","News","Secretário de Estado diz que EUA podem ter revogado mais de 300 vistos"
"9988f6da-5601-48ee-bfbb-43e1f2aef4e9","News","Ferramentas de IA essenciais para pequenas e médias empresas"
"2f2b5ccc-2a7e-45ba-ad01-ed267fd62bbe","News","Governo Trump suspende processamento de alguns pedidos de green card"
"447edc0a-8d2f-4328-af67-17ab80ecfca4","News","STF torna Bolsonaro réu e vai julgá-lo por tentativa de golpe de Estado"
"4c0432e0-5a32-45ba-b335-79a35bc3a926","News","Trump diz que EUA “precisam ter” a Groenlândia para garantir segurança"
"d5e41df1-a2e7-43a1-8941-24e5113ee48c","News","Mais de 800 mil crianças estão isoladas por combates no Sudão, alerta Unicef"
"ceae59b4-7954-4f5b-a1dc-35a8dc1c9743","News","Flórida discute trabalho infantil para preencher vagas de imigrantes"
"20f0eeb4-6a22-4242-a469-46495bc7d886","News","STF votará na 4ª feira se torna Bolsonaro réu por tentativa de golpe"
"dc4345f4-8dac-4ddf-8ed5-d0b018cb2c8c","News","Papa Francisco se recupera com fisioterapia, missa e trabalho"
"1f9bef59-9f90-4b7c-91e8-be8d444cf846","News","Israel liberta cineasta palestino vencedor do Oscar"
"de8f6f9d-3aa0-48fd-82b9-e5153c5fca05","News","Grande operação conjunta nos EUA contra imigrantes prende cinco brasileiros"
"fb0492b3-1150-4d04-94e3-08be3242e8c7","News","Venezuelanos deportados dos EUA alegam maus-tratos em centro de detenção"
"5bb15f64-2d10-4142-9780-0518700e24bc","News","Bebê levada pelo tráfico de pessoas a Portugal retorna ao Brasil 1 ano e 4 meses depois"
"ce9bef67-6b3b-450a-bac8-295c8b00f97d","News","Casa Branca espera anúncio positivo em meio a negociações sobre Ucrânia"
"b239960f-613e-424b-aaa2-34ca974eedfc","News","Lula se reúne com o imperador do Japão"
"2bb3a978-26f5-4930-96f2-c73a5d509ea0","News","Governo Trump enviou por engano plano de guerra a um jornalista"
"05343826-acb9-4f6f-bab7-7a85d0a5e412","News","É possível auto patrocinar o visto H1B? - por Lia Rodrigues"
"57ca7486-d75f-43df-a538-8386c8e8faba","News","Maior aeroporto da Europa recebe primeiros voos após incêndio que perturbou tráfego mundial"
"cac06763-fc8a-4b21-affb-6dfc528ea2b2","News","Trump anuncia caça de sexta geração dos EUA: “Algo que ninguém viu antes”"
"18aeab2c-0fcb-4b97-a529-8117d0aeb10c","News","Ex-presidente da Argentina Cristina Kirchner é proibida de entrar nos EUA"
"6cfc81fc-0a46-4d12-a1b7-23588336e696","News","Todas as regiões glaciares sofreram perda de massa em 2024, segundo ONU"
"82edfda4-ce87-45ba-af28-308abd002d62","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 31 de março a 05 de abril"
"332b2a06-794f-49c6-a32f-3219584fe8fb","News","IA no marketing digital: as melhores ferramentas para criar campanhas de sucesso"
"6a88edb8-e525-4847-a338-0c258a7a856b","News","Estudo mostra que crianças conseguem lembrar de mais coisas do que se acreditava"
"8a3f28ef-a352-4a77-8c07-113166f74d8a","News","Apple perde mais de US$ 1 bilhão por ano com serviço de streaming"
"6d80ba7c-ef72-4f7c-ac30-fdc9c7eb5f59","News","Trump assina decreto para aumentar produção de minerais essenciais nos EUA"
"920ed281-a16d-4918-aba2-7cb382abd62a","News","EUA negará ao México canal de entrega de água do rio Colorado"
"5b02462b-6201-4ccb-83c3-f64541180579","News","Brasil sobe 8 posições no ranking da felicidade da ONU, e EUA nunca foram tão infelizes; Finlândia é líder"
"56ea5a20-2e04-44bc-8352-d732001673f5","News","Dólar emplaca 7ª queda seguida e fecha em R$ 5,64, após Fed e à espera do Copom"
"1343877e-3406-4a7b-9bb8-c03c9534fa2c","News","Fed mantém taxas de juros, mas revisa previsões para crescimento e inflação nos EUA"
"7ac2ee58-e931-4521-b9d2-7c1b90398a1f","News","Israel anuncia operações terrestres e lança ‘último aviso’ a Gaza"
"b532dcf2-2dcd-4120-ac1b-82b521f309b4","News","Papa Francisco para de usar máscara de oxigênio, anuncia Vaticano"
"146be757-80de-4f3f-a494-a23b182228ee","News","Nave privada capta pôr do sol lunar pela primeira vez em alta definição"
"f02d5f52-d98c-4a06-8e8c-2d101aafa0ef","News","Astronautas chegam à Terra após nove meses ""presos"" no espaço"
"85e866cf-bfba-4f99-a07d-288b384a371c","News","EUA ameaça Venezuela com sanções se não aceitar ‘voos de deportação’"
"1e1bb4a4-04eb-4d66-b519-41b90fc39a29","News","Eduardo Bolsonaro anuncia que ficará nos EUA e vai se licenciar de mandato"
"48ed786d-420b-41c9-a51b-4bdca623375d","News","Governo Trump divulga novos documentos do assassinato de JFK"
"0a6938ad-1c3b-476b-818a-969d775b400c","News","Israel faz maior bombardeio em Gaza desde início do cessar-fogo; o que se sabe"
"80097aed-75c5-4648-bb19-4d10913f0c0e","News","Dólar cai e fecha no menor valor de 2025"
"c3d12157-3dd6-4178-82b9-ef9da3618441","News","EUA: Departamento de Justiça defende deportação e rejeita ordem de juiz"
"675f76d7-be08-41e7-866a-caf669b82d69","News","Texas prende e processa primeira acusada por prática de aborto"
"ad598c6c-6103-4132-bae4-5f9a02ff961f","News","Starbucks é condenado a pagar US$ 50 milhões a homem que se queimou com chá"
"f0aa2feb-f6b3-48c3-9987-154e9832cf0b","News","O que é o visto EB-3?- por Lia Rodrigues"
"82b39c9d-fc71-44a8-8152-fe16303fe14b","News","Nasa envia missão para resgatar astronautas presos na Estação Espacial"
"9838d016-2f03-4703-9385-b2888208cb96","News","Acordo para manter TikTok operacional nos EUA deve ocorrer, diz vice-presidente"
"7d21b8ec-c7a0-4581-be35-2229291d3866","News","Democratas cedem a Trump para evitar paralisação orçamentária nos EUA"
"d22bcce6-a08f-4b08-82cb-17998b9ce546","News","Papa Francisco completa um mês internado"
"a7ecd236-9698-4f0a-aec2-de3f5991c383","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 24 a 29 de março"
"f6b8baba-8767-4c81-b46a-b48e3ac364bb","News","Nasa revela aumento 'inesperado' do nível do mar em 2024"
"2e8b68a0-47a0-4a8a-8764-3e5a995d1924","News","Trump recorre à Suprema Corte para tentar acabar com cidadania por direito"
"87cf6c5d-1a47-40e9-81cd-d117828e52d1","News","Putin diz aceitar cessar-fogo com Ucrânia, mas quer discutir termos com EUA"
"6f10e685-981c-49e6-b8a0-c6a7086fde1f","News","Trump ameaça impor tarifas de 200% sobre champanhe e vinho da UE"
"ac69b0d7-62b9-4b8c-b091-b3151a256d66","News","Por que estudar nos Estados Unidos pode ser o passaporte para a sua carreira de sucesso?"
"62a3f27d-db79-4518-b949-f4896556468b","News","Lua de Sangue vai iluminar o céu nesta quinta-feira"
"b2f44882-7172-40a0-bd80-7dadd4edadb5","News","Nasa adia missão que traria de volta astronautas presos na ISS"
"6c56cedd-229c-4a8b-8be9-0e126c4b89ed","News","Tarifas dos EUA entram em vigor e provocam respostas duras de parceiros comerciais"
"bf631a50-d4c6-41f9-a051-fe09e62c86ec","News","Negociadores dos EUA vão à Rússia para falar de cessar-fogo na Ucrânia"
"8c1124eb-b710-4637-818d-e3eecd60016d","News","Papa Francisco permanece estável e radiografia aponta melhora, diz Vaticano"
"f0a58ba8-99b6-4e6a-b122-5db3fb460189","News","EUA confirmam tarifa de 25% sobre aço e alumínio a partir desta quarta; medida impacta o Brasil"
"b092c60b-ea88-4aee-a386-fedffca5ba20","News","5 anos de covid: como a pior pandemia de nossa geração mudou o mundo, da saúde e ciência à economia e política"
"dd263508-1abd-42ea-ac57-6c677aff8b77","News","Departamento de Educação dos EUA vai demitir quase metade dos funcionários"
"42fb6f02-5d60-4aa0-9eb6-8ba29a055f86","News","Ucrânia aceita proposta dos EUA para cessar-fogo de 30 dias com a Rússia"
"88194789-d1df-47fc-9011-b12fb2c11671","News","UE propõe centros de retorno para migrantes não aceitos"
"574dbab1-ab2e-4e8d-94fc-b929f9ab9d71","News","Ucrânia ataca Moscou no maior ataque de drones à capital russa"
"6592df62-42a3-4a4e-9a73-6798e0405779","News","Dólar fecha acima de R$ 5,85 com temor de recessão nos EUA"
"d8597329-b018-4f7c-81f6-6ff7f7dd683f","News","Governo Trump lança novo aplicativo de “autodeportação”"
"cac16ef2-6765-4105-8b90-9a50c2c72da5","News","Saúde do papa melhora e Vaticano cogita fim de hospitalização"
"8ece478c-c552-49a2-b836-5b31fb4b28e2","News","Musk afirma que X foi alvo de um ataque cibernético em grande escala"
"37466c1b-7cf1-4b5f-958d-0b1744f3003f","News","Itamaraty orienta brasileiros a deixarem a Síria após novos conflitos e denúncias de assassinatos étnicos"
"4a2bb5d7-f03d-4fd8-83e5-2e1b8ecf8689","News","Horário de verão nos EUA começa neste domingo"
"53303f1a-9ffe-484e-978d-63fcc9b5878c","News","Tipos de Vistos de Estudante - por Lia Rodrigues"
"887eb630-23e1-41dd-93e2-51efe67b121b","News","Homem é executado por pelotão de fuzilamento pela 1ª vez nos EUA desde 2010"
"f018f790-da94-4e39-a176-17e78bff0952","News","240 voos nos EUA foram prejudicados pela explosão da Starship, de Elon Musk, segundo governo"
"d0cf58f8-7a18-47c3-bdc6-9d8bb2c31aaa","News","Trens voltam a circular na maior estação de Paris após descoberta de bomba da 2ª Guerra"
"ca0e54bc-93af-40b2-a82a-14d0b5cc5d39","News","Confira o resumo dos capítulos das novelas da TV Globo – Semana de 17 a 22 de março"
"8a1fe6cb-bc09-447a-b83b-126f66551952","News","SpaceX faz 8º voo da Starship, recupera foguete, mas perde contato com a nave"
